order_id,customer_id,order_date,order_status,shipping_cost
O14022,C01637,2023-11-30,Cancelled,5.79
O14023,C00469,2023-08-24,Pending,25.26
O14024,C01012,2023-12-12,Pending,0.63
O14025,C01362,2023-06-05,Cancelled,8.25
O14026,C01072,2023-10-18,shipped,26.11
O14027,C01844,2023-07-10,shipped,1.25
O14028,C00454,2023-11-13,Cancelled,17.52
O14029,C01268,2023-11-08,Pending,11.27
O14030,C01981,2023-01-26,Cancelled,11.31
O14031,C00877,2023-03-04,Cancelled,20.1
O14032,C01448,2023-10-25,Pending,20.81
O14033,C01951,2023-07-07,Shipped,15.26
O14034,C01100,2023-01-03,Cancelled,4.97
O14035,C00934,2023-03-15,shipped,25.97
O14036,C00583,2023-10-24,shipped,23.61
O14037,C01200,2023-08-25,Pending,23.94
O14038,C00768,2023-09-05,Shipped,28.63
O14039,C02129,2023-08-30,Shipped,0.88
O14040,C00906,2023-07-24,Pending,3.74
O14041,C01419,2023-03-01,shipped,0.77
O14042,C02197,2023-03-17,shipped,18.21
O14043,C00469,2023-03-14,Shipped,11.05
O14044,C00323,2023-03-03,Cancelled,22.64
O14045,C00981,2023-02-20,Cancelled,22.97
O14046,C02180,2023-11-28,Pending,7.97
O14047,C00191,2023-01-26,shipped,28.55
O14048,C01492,2023-01-24,Pending,6.33
O14049,C00937,2023-06-23,Cancelled,19.79
O14050,C00742,2023-08-20,Shipped,5.15
O14051,C00020,2023-02-10,Shipped,12.27
O14052,C01500,2023-11-27,Cancelled,17.51
O14053,C01507,2023-05-10,Cancelled,12.16
O14054,C01243,2023-01-16,shipped,24.16
O14055,C01167,2023-05-15,Pending,17.28
O14056,C01010,2023-03-07,Pending,15.77
O14057,C00101,2023-08-25,Pending,13.89
O14058,C00489,2023-12-24,Cancelled,13.14
O14059,C00954,2023-11-22,Pending,21.8
O14060,C00730,2023-12-29,Pending,9.6
O14061,C00733,2023-08-12,shipped,0.68
O14062,C00207,2023-02-12,Pending,9.82
O14063,C01098,2023-08-10,Cancelled,15.63
O14064,C01695,2023-05-18,Pending,17.09
O14065,C01532,2023-01-28,shipped,7.03
O14066,C00629,2023-01-05,Pending,14.51
O14067,C01937,2023-12-20,Shipped,13.04
O14068,C00728,2023-10-06,Pending,24.78
O14069,C02135,2023-07-28,Pending,6.5
O14070,C00427,2023-02-15,Shipped,26.73
O14071,C00637,2023-10-05,Pending,29.17
O14072,C00451,2023-11-19,Pending,23.39
O14073,C01078,2023-02-11,Shipped,19.17
O14074,C01576,2023-07-01,Shipped,9.19
O14075,C01135,2023-09-26,Pending,4.86
O14076,C01348,2023-08-27,Cancelled,2.18
O14077,C01653,2023-04-06,Pending,27.31
O14078,C01853,2023-06-03,Shipped,21.8
O14079,C00104,2023-09-04,Shipped,15.16
O14080,C01619,2023-09-20,shipped,0.63
O14081,C00524,2023-11-18,Shipped,5.34
O14082,C01533,2023-07-24,Cancelled,10.09
O14083,C00012,2023-07-27,shipped,15.41
O14084,C01949,2023-12-16,shipped,18.75
O14085,C01022,2023-01-29,Shipped,7.79
O14086,C01940,2023-11-08,shipped,18.01
O14087,C00571,2023-05-26,Cancelled,29.26
O14088,C01412,2023-05-23,Cancelled,19.82
O14089,C00541,2023-01-05,shipped,5.04
O14090,C00003,2023-07-08,Shipped,2.67
O14091,C00110,2023-03-01,shipped,7.69
O14092,C01467,2023-04-06,Shipped,16.03
O14093,C00819,2023-06-06,Pending,15.82
O14094,C01609,2023-01-29,Shipped,3.94
O14095,C00258,2023-01-18,Pending,6.94
O14096,C00076,2023-10-02,Shipped,0.72
O14097,C00888,2023-05-07,Cancelled,24.43
O14098,C01742,2023-07-26,Cancelled,23.6
O14099,C01236,2023-04-23,shipped,2.72
O14100,C02008,2023-09-18,Pending,12.17
O14101,C01101,2023-11-30,Cancelled,15.56
O14102,C01671,2023-06-19,Cancelled,28.55
O14103,C01167,2023-07-09,Shipped,2.64
O14104,C00429,2023-01-20,shipped,29.26
O14105,C00615,2023-06-01,Pending,1.75
O14106,C02020,2023-12-19,shipped,20.02
O14107,C00178,2023-10-19,Pending,12.07
O14108,C01275,2023-07-22,Pending,20.01
O14109,C00829,2023-02-24,Pending,28.83
O14110,C01082,2023-04-06,Pending,3.44
O14111,C00583,2023-03-24,Pending,4.33
O14112,C01847,2023-10-23,Shipped,23.17
O14113,C00535,2023-06-12,Cancelled,1.9
O14114,C00577,2023-05-14,Pending,17.58
O14115,C00917,2023-01-20,Pending,21.54
O14116,C00955,2023-12-28,Shipped,15.23
O14117,C00149,2023-06-10,Shipped,0.01
O14118,C01278,2023-07-07,shipped,4.85
O14119,C00849,2023-02-07,Shipped,7.83
O14120,C01708,2023-03-12,Pending,25.02
O14121,C01371,2023-02-24,Cancelled,0.03
O14122,C01584,2023-02-25,Shipped,7.41
O14123,C00354,2023-11-03,Shipped,3.43
O14124,C00297,2023-09-25,Shipped,16.85
O14125,C00199,2023-05-12,shipped,8.3
O14126,C00381,2023-08-30,Shipped,26.01
O14127,C01329,2023-12-12,Cancelled,9.15
O14128,C00940,2023-03-07,shipped,18.68
O14129,C00064,2023-01-31,Pending,25.02
O14130,C00581,2023-07-10,shipped,17.9
O14131,C01572,2023-06-25,Pending,16.09
O14132,C00883,2023-03-14,Cancelled,10.69
O14133,C01919,2023-07-11,Shipped,15.28
O14134,C00093,2023-05-02,Pending,20.59
O14135,C02122,2023-02-07,Pending,16.51
O14136,C01543,2023-10-24,Shipped,12.92
O14137,C00026,2023-11-02,shipped,7.8
O14138,C00515,2023-12-27,shipped,4.81
O14139,C02041,2023-03-03,shipped,28.89
O14140,C02052,2023-12-04,Shipped,16.08
O14141,C00835,2023-01-11,Cancelled,7.54
O14142,C01978,2023-08-30,Pending,15.81
O14143,C01359,2023-10-21,Cancelled,25.61
O14144,C01391,2023-12-21,Cancelled,14.53
O14145,C01804,2023-03-06,Pending,7.79
O14146,C00012,2023-09-17,Shipped,5.03
O14147,C00063,2023-08-26,Cancelled,19.98
O14148,C00987,2023-03-04,Cancelled,19.94
O14149,C01600,2023-08-12,Pending,21.57
O14150,C00965,2023-08-13,Pending,29.42
O14151,C01956,2023-11-12,shipped,11.25
O14152,C00362,2023-07-16,shipped,10.2
O14153,C00928,2023-03-28,shipped,0.01
O14154,C00887,2023-07-07,Pending,25.73
O14155,C00443,2023-12-19,Pending,7.94
O14156,C00785,2023-02-24,Shipped,15.02
O14157,C01888,2023-01-09,Shipped,24.94
O14158,C00914,2023-11-16,Cancelled,29.41
O14159,C00744,2023-10-20,Cancelled,5.91
O14160,C01487,2023-01-27,shipped,13.01
O14161,C00975,2023-06-20,Pending,22.96
O14162,C00452,2023-02-22,Shipped,3.06
O14163,C01580,2023-12-09,Pending,5.19
O14164,C01614,2023-04-12,shipped,0.64
O14165,C00758,2023-10-12,Pending,10.55
O14166,C02158,2023-08-14,Shipped,20.24
O14167,C00447,2023-07-21,Cancelled,15.44
O14168,C01993,2023-12-05,Pending,8.44
O14169,C00123,2023-08-02,Pending,20.15
O14170,C01241,2023-10-01,Cancelled,25.42
O14171,C01743,2023-12-22,Shipped,15.7
O14172,C01528,2023-01-01,Shipped,7.73
O14173,C00197,2023-04-10,shipped,19.72
O14174,C00714,2023-06-12,Shipped,10.85
O14175,C01596,2023-03-05,Cancelled,20.0
O14176,C01453,2023-01-13,Pending,7.24
O14177,C00707,2023-10-02,Pending,11.57
O14178,C01188,2023-03-20,shipped,9.57
O14179,C02126,2023-10-08,Shipped,6.72
O14180,C01028,2023-05-17,Cancelled,0.94
O14181,C00433,2023-10-10,Cancelled,2.01
O14182,C02130,2023-06-12,Cancelled,13.02
O14183,C01243,2023-07-30,Cancelled,29.86
O14184,C00457,2023-12-02,Shipped,9.52
O14185,C01334,2023-03-06,Pending,12.53
O14186,C01284,2023-03-06,Shipped,15.35
O14187,C00376,2023-05-22,shipped,4.99
O14188,C01851,2023-05-15,Pending,16.76
O14189,C01536,2023-08-28,shipped,16.9
O14190,C00470,2023-04-04,Shipped,8.97
O14191,C00941,2023-03-15,Cancelled,10.37
O14192,C01406,2023-08-13,Pending,26.88
O14193,C00725,2023-05-30,Shipped,23.79
O14194,C00229,2023-08-16,Shipped,21.89
O14195,C01062,2023-03-12,Cancelled,16.73
O14196,C00509,2023-07-09,shipped,19.51
O14197,C00711,2023-05-04,shipped,23.34
O14198,C01402,2023-01-09,Pending,17.67
O14199,C01020,2023-11-29,Cancelled,8.2
O14200,C01927,2023-01-12,Shipped,0.08
O14201,C01473,2023-08-17,shipped,8.51
O14202,C00934,2023-01-03,shipped,20.78
O14203,C02145,2023-01-18,Cancelled,2.53
O14204,C02028,2023-02-24,Shipped,23.29
O14205,C00879,2023-05-29,Shipped,25.97
O14206,C01462,2023-09-18,shipped,19.13
O14207,C01136,2023-06-27,shipped,1.61
O14208,C01278,2023-10-08,Cancelled,22.53
O14209,C00877,2023-02-14,Pending,24.37
O14210,C00093,2023-04-18,Shipped,28.69
O14211,C01903,2023-09-26,Shipped,0.73
O14212,C01521,2023-08-21,Cancelled,3.95
O14213,C00676,2023-03-26,shipped,12.25
O14214,C00857,2023-01-04,Cancelled,17.05
O14215,C02151,2023-07-28,Cancelled,3.28
O14216,C01217,2023-02-13,shipped,26.26
O14217,C00358,2023-05-05,Shipped,16.82
O14218,C00272,2023-06-11,shipped,11.34
O14219,C01267,2023-10-27,Pending,26.99
O14220,C00989,2023-02-03,Shipped,10.75
O14221,C00473,2023-08-19,Shipped,9.73
O14222,C00328,2023-02-25,shipped,5.02
O14223,C01208,2023-09-13,shipped,7.12
O14224,C00809,2023-07-24,Pending,14.34
O14225,C00491,2023-04-18,Shipped,16.59
O14226,C01026,2023-01-20,shipped,6.49
O14227,C02049,2023-02-11,Shipped,5.1
O14228,C01277,2023-04-12,Shipped,5.1
O14229,C01291,2023-09-24,Cancelled,29.65
O14230,C01334,2023-01-28,Shipped,13.39
O14231,C02104,2023-08-08,shipped,9.55
O14232,C01195,2023-12-03,shipped,12.58
O14233,C00729,2023-12-23,Shipped,3.63
O14234,C00128,2023-04-29,Pending,6.98
O14235,C02025,2023-05-23,Shipped,19.11
O14236,C00888,2023-08-10,shipped,19.04
O14237,C00039,2023-03-05,shipped,10.3
O14238,C01567,2023-04-27,Shipped,26.16
O14239,C01849,2023-10-12,Pending,27.45
O14240,C00558,2023-08-29,Pending,28.2
O14241,C00857,2023-06-26,Shipped,25.58
O14242,C01363,2023-01-18,shipped,16.29
O14243,C00677,2023-04-28,Cancelled,3.49
O14244,C01298,2023-04-23,Pending,5.96
O14245,C00891,2023-05-31,Shipped,29.94
O14246,C01498,2023-01-25,Cancelled,24.21
O14247,C00281,2023-03-05,shipped,0.86
O14248,C00752,2023-11-01,shipped,19.52
O14249,C01909,2023-02-15,shipped,22.65
O14250,C00335,2023-02-04,Shipped,25.7
O14251,C01278,2023-08-10,Pending,2.44
O14252,C02099,2023-06-28,shipped,2.89
O14253,C01965,2023-10-24,Pending,21.34
O14254,C00190,2023-03-13,Shipped,8.49
O14255,C00699,2023-08-18,Cancelled,1.01
O14256,C00114,2023-01-18,Shipped,3.24
O14257,C02148,2023-06-24,Pending,9.05
O14258,C00839,2023-12-05,shipped,12.42
O14259,C01209,2023-03-12,Cancelled,29.34
O14260,C01407,2023-03-12,Cancelled,15.96
O14261,C01928,2023-06-12,Shipped,19.57
O14262,C00664,2023-01-20,shipped,29.0
O14263,C01896,2023-03-25,Cancelled,28.09
O14264,C02017,2023-05-21,Pending,16.69
O14265,C01515,2023-11-26,shipped,25.02
O14266,C02023,2023-01-08,Pending,14.75
O14267,C00678,2023-09-19,Cancelled,10.15
O14268,C00401,2023-04-03,Pending,1.26
O14269,C00619,2023-01-09,Pending,7.23
O14270,C01781,2023-11-10,shipped,11.54
O14271,C00254,2023-04-26,Shipped,19.71
O14272,C00631,2023-02-07,shipped,11.81
O14273,C01654,2023-11-12,shipped,13.63
O14274,C00590,2023-02-28,Pending,9.15
O14275,C01541,2023-05-08,Pending,23.4
O14276,C00601,2023-04-17,Shipped,7.42
O14277,C01602,2023-09-07,Shipped,9.03
O14278,C01239,2023-09-06,shipped,23.25
O14279,C01059,2023-05-14,Pending,13.29
O14280,C01532,2023-11-05,Shipped,17.46
O14281,C01809,2023-08-24,shipped,25.32
O14282,C01147,2023-05-28,Pending,7.05
O14283,C00092,2023-06-08,shipped,10.37
O14284,C00659,2023-07-09,Pending,5.38
O14285,C01847,2023-05-10,Pending,8.31
O14286,C02148,2023-03-06,Cancelled,16.05
O14287,C00913,2023-11-06,Cancelled,24.3
O14288,C01749,2023-04-28,Pending,7.54
O14289,C00413,2023-10-19,shipped,10.5
O14290,C00457,2023-10-22,Pending,29.81
O14291,C01430,2023-03-21,shipped,14.09
O14292,C02166,2023-02-26,shipped,7.41
O14293,C00468,2023-04-22,Cancelled,6.05
O14294,C01600,2023-09-05,shipped,11.88
O14295,C00933,2023-08-19,Shipped,7.01
O14296,C01798,2023-10-09,Pending,24.35
O14297,C01273,2023-10-23,Cancelled,12.43
O14298,C01098,2023-12-12,Shipped,2.59
O14299,C02096,2023-07-13,Pending,9.15
O14300,C00867,2023-10-30,Cancelled,3.63
O14301,C01341,2023-09-26,Shipped,18.15
O14302,C00691,2023-10-22,Shipped,21.65
O14303,C00334,2023-10-11,Shipped,14.83
O14304,C00663,2023-07-12,Pending,11.6
O14305,C01721,2023-12-10,Pending,29.61
O14306,C02174,2023-12-30,Shipped,9.05
O14307,C01327,2023-04-24,shipped,17.73
O14308,C01003,2023-11-20,shipped,29.0
O14309,C01792,2023-11-04,Cancelled,8.21
O14310,C02080,2023-07-22,Shipped,22.15
O14311,C00455,2023-05-01,shipped,14.06
O14312,C01778,2023-08-07,Cancelled,14.99
O14313,C02132,2023-11-27,Cancelled,18.46
O14314,C01896,2023-04-27,Pending,27.58
O14315,C00383,2023-05-19,shipped,20.96
O14316,C01347,2023-03-11,Cancelled,24.3
O14317,C00407,2023-08-26,shipped,4.35
O14318,C01904,2023-07-28,shipped,1.64
O14319,C01790,2023-08-07,Cancelled,29.86
O14320,C01139,2023-01-08,shipped,14.9
O14321,C02105,2023-06-30,shipped,1.95
O14322,C01273,2023-03-10,Shipped,24.46
O14323,C01870,2023-06-03,shipped,14.69
O14324,C00608,2023-08-17,Cancelled,13.65
O14325,C01637,2023-11-25,shipped,29.17
O14326,C00042,2023-03-13,shipped,0.77
O14327,C01299,2023-04-26,shipped,10.86
O14328,C00640,2023-12-11,Cancelled,17.92
O14329,C00816,2023-06-04,Cancelled,24.16
O14330,C00299,2023-10-30,Shipped,18.11
O14331,C00775,2023-03-16,Cancelled,25.8
O14332,C00627,2023-05-12,Pending,28.95
O14333,C00554,2023-06-13,shipped,24.05
O14334,C01633,2023-04-10,Pending,28.71
O14335,C00867,2023-03-06,Shipped,11.12
O14336,C00314,2023-07-18,Pending,19.99
O14337,C00426,2023-09-02,Cancelled,0.73
O14338,C01378,2023-02-02,Pending,0.65
O14339,C02016,2023-03-01,Pending,20.44
O14340,C01101,2023-04-06,Pending,1.47
O14341,C01849,2023-01-14,Cancelled,19.37
O14342,C00448,2023-06-26,Cancelled,16.85
O14343,C01620,2023-08-04,shipped,17.48
O14344,C01153,2023-12-18,Pending,11.88
O14345,C01509,2023-05-04,shipped,13.93
O14346,C00845,2023-05-01,Cancelled,7.34
O14347,C00972,2023-08-06,Shipped,8.63
O14348,C00723,2023-02-26,shipped,19.77
O14349,C00896,2023-06-26,Cancelled,2.25
O14350,C01897,2023-12-22,shipped,6.29
O14351,C01345,2023-09-08,Cancelled,3.53
O14352,C01997,2023-03-30,shipped,10.71
O14353,C01337,2023-06-19,Pending,6.09
O14354,C02000,2023-07-05,Pending,10.4
O14355,C01975,2023-06-15,Pending,10.03
O14356,C00765,2023-07-22,Shipped,11.14
O14357,C00333,2023-11-24,Pending,5.53
O14358,C00787,2023-10-08,Pending,18.27
O14359,C02170,2023-09-09,Cancelled,17.8
O14360,C02071,2023-05-06,Pending,21.03
O14361,C01113,2023-05-29,shipped,0.92
O14362,C00124,2023-08-29,Shipped,19.32
O14363,C00618,2023-06-05,Cancelled,19.01
O14364,C01526,2023-02-04,Pending,25.3
O14365,C01431,2023-11-03,shipped,8.88
O14366,C01262,2023-02-23,Shipped,15.75
O14367,C02199,2023-02-16,Cancelled,2.2
O14368,C01065,2023-08-12,shipped,8.49
O14369,C00384,2023-11-12,Pending,2.07
O14370,C00588,2023-09-20,Shipped,14.02
O14371,C00727,2023-01-20,Cancelled,21.24
O14372,C01313,2023-08-01,shipped,5.48
O14373,C01296,2023-01-31,Pending,2.08
O14374,C00461,2023-03-18,Pending,27.4
O14375,C00391,2023-12-22,Pending,20.9
O14376,C01719,2023-06-03,shipped,14.91
O14377,C00021,2023-10-31,Shipped,20.53
O14378,C00121,2023-12-11,Pending,23.01
O14379,C02146,2023-10-24,Pending,21.49
O14380,C01887,2023-02-03,Pending,6.24
O14381,C01401,2023-07-01,Cancelled,3.32
O14382,C01549,2023-02-09,Pending,9.73
O14383,C00516,2023-12-21,Cancelled,2.55
O14384,C01173,2023-07-24,Shipped,20.31
O14385,C01961,2023-09-08,Cancelled,4.24
O14386,C00461,2023-01-21,Shipped,20.26
O14387,C00665,2023-06-25,shipped,16.24
O14388,C02095,2023-06-14,Cancelled,22.72
O14389,C00777,2023-06-25,Shipped,15.8
O14390,C00103,2023-05-27,Pending,12.19
O14391,C02193,2023-02-06,Pending,25.61
O14392,C01663,2023-01-26,shipped,26.78
O14393,C00962,2023-10-01,shipped,26.69
O14394,C01547,2023-05-30,shipped,1.47
O14395,C01548,2023-12-13,shipped,21.29
O14396,C00801,2023-02-12,Pending,25.45
O14397,C02171,2023-01-09,Cancelled,8.4
O14398,C01393,2023-06-28,Pending,15.1
O14399,C00014,2023-01-10,Cancelled,0.66
O14400,C02068,2023-06-01,Shipped,7.34
O14401,C00988,2023-04-24,shipped,15.92
O14402,C00267,2023-08-23,Shipped,12.96
O14403,C01717,2023-12-21,Pending,14.66
O14404,C00341,2023-02-01,Cancelled,21.08
O14405,C00850,2023-11-19,shipped,15.65
O14406,C00526,2023-09-16,Shipped,6.53
O14407,C01950,2023-02-07,shipped,25.06
O14408,C00439,2023-04-09,Cancelled,25.03
O14409,C01626,2023-01-20,Pending,8.67
O14410,C00874,2023-04-25,shipped,24.67
O14411,C01564,2023-04-11,Shipped,22.8
O14412,C00987,2023-11-19,Shipped,24.75
O14413,C01185,2023-01-11,Shipped,26.87
O14414,C01889,2023-06-30,Cancelled,10.64
O14415,C00503,2023-02-01,Shipped,20.45
O14416,C00577,2023-06-26,Shipped,25.22
O14417,C02070,2023-08-02,Shipped,27.22
O14418,C01214,2023-01-15,shipped,7.87
O14419,C02109,2023-11-13,shipped,3.83
O14420,C01987,2023-03-14,shipped,25.64
O14421,C01924,2023-01-02,Pending,9.38
O14422,C01317,2023-09-15,shipped,20.35
O14423,C00673,2023-09-06,Pending,26.95
O14424,C01155,2023-03-07,Shipped,2.65
O14425,C00867,2023-06-17,shipped,4.83
O14426,C00515,2023-08-13,Shipped,14.48
O14427,C01018,2023-10-08,Pending,15.19
O14428,C01285,2023-05-05,Pending,17.43
O14429,C00502,2023-09-04,shipped,26.15
O14430,C01668,2023-09-28,Cancelled,14.69
O14431,C00082,2023-08-23,Pending,17.7
O14432,C01247,2023-08-13,Pending,9.32
O14433,C00780,2023-11-22,shipped,8.0
O14434,C00010,2023-10-31,Pending,2.12
O14435,C01562,2023-09-13,Pending,25.15
O14436,C01862,2023-05-08,Pending,4.43
O14437,C00407,2023-08-10,Shipped,2.69
O14438,C01830,2023-06-23,Cancelled,23.76
O14439,C00991,2023-05-06,Cancelled,26.45
O14440,C00929,2023-11-03,Cancelled,25.26
O14441,C01416,2023-12-25,Shipped,29.15
O14442,C00778,2023-08-15,shipped,4.29
O14443,C01807,2023-11-21,Shipped,7.16
O14444,C00157,2023-11-22,Shipped,23.52
O14445,C00190,2023-12-21,Shipped,25.6
O14446,C00709,2023-09-07,Cancelled,11.99
O14447,C00948,2023-11-07,Shipped,18.63
O14448,C00325,2023-04-10,Cancelled,22.58
O14449,C00667,2023-03-11,shipped,19.72
O14450,C00081,2023-09-28,shipped,12.08
O14451,C01974,2023-06-06,Cancelled,27.32
O14452,C00824,2023-01-23,shipped,16.01
O14453,C00033,2023-12-03,shipped,23.92
O14454,C00564,2023-08-23,Shipped,5.11
O14455,C01823,2023-09-03,Shipped,19.68
O14456,C00478,2023-06-01,Shipped,11.61
O14457,C01585,2023-11-06,Pending,23.05
O14458,C00671,2023-12-18,Cancelled,23.36
O14459,C00459,2023-05-02,Shipped,10.72
O14460,C01223,2023-12-10,Cancelled,20.11
O14461,C01314,2023-02-13,Shipped,18.19
O14462,C01460,2023-09-18,Shipped,22.37
O14463,C00267,2023-11-22,shipped,4.9
O14464,C00737,2023-07-23,Shipped,27.38
O14465,C02019,2023-08-05,Cancelled,28.97
O14466,C00331,2023-07-07,Shipped,6.99
O14467,C01072,2023-06-26,Pending,6.81
O14468,C00855,2023-11-04,Cancelled,3.73
O14469,C01467,2023-02-06,shipped,9.68
O14470,C01679,2023-11-13,shipped,1.89
O14471,C01846,2023-03-19,shipped,16.94
O14472,C01328,2023-04-08,Shipped,1.44
O14473,C01897,2023-01-01,Shipped,20.42
O14474,C01884,2023-09-20,Cancelled,18.53
O14475,C01124,2023-10-08,shipped,5.73
O14476,C00088,2023-02-12,Shipped,18.22
O14477,C01932,2023-01-23,Pending,8.88
O14478,C01221,2023-11-13,Shipped,24.96
O14479,C01788,2023-12-17,Cancelled,24.95
O14480,C00004,2023-09-23,Shipped,28.22
O14481,C01351,2023-05-27,shipped,5.32
O14482,C02003,2023-12-01,Cancelled,22.88
O14483,C00901,2023-01-03,Pending,8.32
O14484,C00578,2023-08-17,Pending,22.47
O14485,C02148,2023-08-10,Cancelled,4.38
O14486,C01969,2023-10-30,Cancelled,16.26
O14487,C00185,2023-05-23,Shipped,16.53
O14488,C01358,2023-09-27,Pending,3.49
O14489,C00709,2023-12-10,Shipped,23.14
O14490,C00030,2023-06-11,Shipped,26.07
O14491,C00187,2023-08-23,Shipped,12.55
O14492,C00174,2023-01-19,Cancelled,27.12
O14493,C01920,2023-03-03,Pending,21.65
O14494,C01254,2023-05-08,shipped,20.75
O14495,C01209,2023-07-10,Cancelled,15.9
O14496,C01643,2023-02-25,shipped,15.95
O14497,C01591,2023-03-16,Shipped,29.3
O14498,C02068,2023-05-16,Pending,11.29
O14499,C00982,2023-12-04,shipped,10.81
O14500,C02113,2023-11-18,Shipped,12.53
O14501,C01824,2023-01-07,shipped,21.15
O14502,C00054,2023-01-29,Shipped,2.63
O14503,C00373,2023-05-09,Cancelled,18.92
O14504,C00809,2023-08-13,Shipped,9.52
O14505,C00959,2023-04-17,shipped,6.27
O14506,C00461,2023-11-23,Cancelled,10.0
O14507,C00213,2023-05-22,Shipped,23.78
O14508,C01743,2023-09-13,Pending,29.26
O14509,C00506,2023-04-03,Shipped,10.17
O14510,C01088,2023-01-31,shipped,9.77
O14511,C02089,2023-06-23,Shipped,26.53
O14512,C01426,2023-06-03,Shipped,16.2
O14513,C01091,2023-05-02,shipped,1.31
O14514,C02082,2023-01-01,Pending,22.03
O14515,C00205,2023-08-14,shipped,27.07
O14516,C01585,2023-05-21,shipped,26.91
O14517,C01795,2023-12-30,shipped,13.79
O14518,C00309,2023-02-10,Cancelled,23.73
O14519,C01282,2023-03-23,Cancelled,2.09
O14520,C00375,2023-04-28,shipped,10.96
O14521,C01215,2023-07-03,Cancelled,13.19
O14522,C01088,2023-11-12,shipped,0.82
O14523,C00939,2023-08-21,Shipped,1.42
O14524,C01500,2023-07-12,Pending,4.64
O14525,C01422,2023-02-01,shipped,12.03
O14526,C01009,2023-07-13,Shipped,23.79
O14527,C01444,2023-01-23,Shipped,2.6
O14528,C01082,2023-03-28,Cancelled,7.44
O14529,C01708,2023-03-22,Pending,1.84
O14530,C01784,2023-10-10,Cancelled,7.6
O14531,C00611,2023-02-02,shipped,20.44
O14532,C00143,2023-01-14,Pending,3.19
O14533,C01492,2023-05-21,Pending,19.8
O14534,C02090,2023-12-26,Cancelled,21.43
O14535,C00232,2023-10-14,Shipped,1.57
O14536,C01674,2023-07-07,Cancelled,2.44
O14537,C00565,2023-03-19,Cancelled,23.53
O14538,C00897,2023-11-29,Pending,12.12
O14539,C01457,2023-10-22,Cancelled,15.86
O14540,C00383,2023-02-25,Pending,20.37
O14541,C00863,2023-07-16,Pending,17.64
O14542,C01899,2023-06-25,shipped,20.56
O14543,C00411,2023-05-06,shipped,26.59
O14544,C00983,2023-08-30,Shipped,1.13
O14545,C01018,2023-12-04,Pending,5.81
O14546,C00663,2023-04-23,Shipped,26.21
O14547,C02157,2023-02-16,Pending,11.13
O14548,C01476,2023-08-25,Shipped,0.15
O14549,C01815,2023-03-31,Shipped,3.69
O14550,C02053,2023-10-10,Cancelled,16.12
O14551,C00110,2023-12-06,Cancelled,3.34
O14552,C00574,2023-05-15,Shipped,4.51
O14553,C00038,2023-01-09,Shipped,17.08
O14554,C00925,2023-08-30,Pending,12.29
O14555,C01045,2023-04-20,Cancelled,13.64
O14556,C02108,2023-03-31,Cancelled,29.89
O14557,C02000,2023-06-06,shipped,13.48
O14558,C00041,2023-11-30,Shipped,19.7
O14559,C00023,2023-11-16,Pending,7.04
O14560,C01743,2023-08-20,Cancelled,4.1
O14561,C01553,2023-06-27,shipped,3.91
O14562,C02156,2023-01-06,shipped,12.58
O14563,C00134,2023-09-26,Cancelled,15.31
O14564,C00248,2023-08-26,Cancelled,9.76
O14565,C01810,2023-02-03,Cancelled,4.4
O14566,C02164,2023-01-23,shipped,19.92
O14567,C01205,2023-09-30,shipped,14.11
O14568,C00499,2023-03-01,shipped,14.52
O14569,C02169,2023-11-06,Shipped,15.27
O14570,C01694,2023-01-11,shipped,15.98
O14571,C01553,2023-04-06,Pending,13.55
O14572,C00013,2023-06-19,shipped,17.94
O14573,C00332,2023-04-10,Pending,11.92
O14574,C00716,2023-11-03,Cancelled,26.96
O14575,C01712,2023-10-10,Pending,15.5
O14576,C01824,2023-10-23,shipped,26.36
O14577,C01279,2023-02-01,Shipped,25.24
O14578,C01551,2023-12-18,Cancelled,24.38
O14579,C00634,2023-01-14,shipped,2.68
O14580,C00934,2023-12-14,Shipped,19.85
O14581,C01604,2023-03-06,Cancelled,5.78
O14582,C01084,2023-04-14,Pending,5.23
O14583,C01245,2023-10-28,Cancelled,19.31
O14584,C02125,2023-08-29,shipped,12.08
O14585,C00235,2023-03-25,Shipped,1.17
O14586,C00046,2023-02-21,Shipped,9.32
