order_id,product_id,quantity,discount
O15196,P375,7,19.1
O15196,P360,4,17.59
O15196,P388,4,4.82
O15196,P270,6,11.91
O15197,P360,6,13.65
O15197,P146,1,13.81
O15198,P181,2,8.45
O15199,P345,7,5.36
O15199,P361,5,10.35
O15199,P339,8,10.78
O15199,P224,1,13.96
O15200,P360,1,6.55
O15201,P268,2,10.3
O15201,P285,3,3.82
O15201,P182,1,9.26
O15201,P134,5,0.91
O15202,P323,3,13.61
O15202,P127,7,9.66
O15202,P336,3,13.47
O15203,P390,6,11.01
O15203,P214,6,18.63
O15204,P303,8,17.67
O15204,P352,4,17.95
O15205,P280,8,16.52
O15205,P301,8,16.9
O15205,P172,6,16.91
O15205,P356,4,0.63
O15205,P376,4,17.86
O15206,P101,5,6.04
O15206,P255,5,10.71
O15207,P262,5,3.19
O15207,P106,1,16.65
O15207,P246,4,12.09
O15207,P209,4,2.7
O15208,P301,4,16.56
O15209,P154,3,1.66
O15209,P191,4,0.28
O15209,P339,2,0.05
O15209,P318,7,6.21
O15210,P347,5,14.81
O15210,P318,3,19.94
O15210,P350,2,3.15
O15211,P206,1,18.22
O15211,P241,4,1.28
O15211,P253,2,8.31
O15211,P327,2,17.2
O15212,P224,4,17.22
O15212,P235,2,2.12
O15212,P264,8,12.34
O15212,P189,3,6.58
O15212,P249,2,2.84
O15213,P249,8,18.56
O15213,P133,2,13.17
O15213,P154,7,15.21
O15213,P113,7,4.57
O15213,P152,7,3.27
O15214,P302,7,11.77
O15215,P285,1,19.3
O15215,P185,5,3.67
O15215,P134,4,4.71
O15215,P166,8,12.23
O15215,P167,7,7.99
O15216,P119,5,19.88
O15217,P173,5,1.7
O15217,P259,8,14.57
O15217,P378,2,5.58
O15217,P104,4,2.27
O15217,P305,5,16.56
O15218,P131,1,8.7
O15218,P245,7,18.03
O15218,P383,1,2.56
O15218,P145,6,15.88
O15219,P271,3,18.04
O15219,P394,5,8.38
O15219,P142,2,3.92
O15219,P393,5,8.03
O15220,P367,2,3.69
O15220,P108,7,3.96
O15220,P244,6,6.31
O15220,P272,6,13.24
O15220,P273,3,13.7
O15221,P293,8,9.27
O15221,P276,8,13.17
O15222,P105,4,18.99
O15222,P203,1,14.74
O15222,P325,5,8.84
O15222,P232,6,10.49
O15222,P353,5,17.95
O15223,P228,4,16.64
O15223,P317,3,4.42
O15223,P369,1,11.89
O15224,P190,8,6.19
O15224,P302,5,11.17
O15224,P105,7,17.96
O15224,P311,3,7.13
O15225,P277,8,7.7
O15225,P108,7,19.81
O15225,P225,5,9.5
O15225,P394,2,4.85
O15225,P202,6,0.7
O15226,P109,6,4.35
O15226,P303,3,9.35
O15227,P363,3,7.09
O15227,P269,3,17.39
O15227,P338,6,15.68
O15227,P113,4,16.43
O15228,P108,6,3.13
O15228,P137,6,15.21
O15228,P305,7,1.38
O15228,P269,2,16.46
O15228,P115,7,10.07
O15229,P335,8,3.77
O15230,P353,6,3.0
O15230,P216,3,8.16
O15230,P341,3,1.98
O15230,P264,4,15.26
O15230,P323,5,4.38
O15231,P163,7,0.6
O15231,P112,6,8.92
O15231,P309,2,18.39
O15232,P363,7,0.24
O15232,P209,8,19.45
O15232,P299,5,4.26
O15232,P194,4,18.17
O15233,P253,2,18.84
O15233,P387,1,5.5
O15234,P287,1,8.49
O15234,P328,3,4.32
O15234,P186,6,11.61
O15235,P239,1,18.92
O15236,P235,3,11.13
O15236,P172,5,19.82
O15236,P214,4,18.01
O15236,P296,7,14.2
O15237,P290,4,1.81
O15237,P162,6,13.52
O15237,P260,1,14.6
O15237,P317,1,10.63
O15238,P263,3,6.98
O15238,P151,8,3.7
O15239,P253,7,5.2
O15239,P300,3,16.4
O15239,P148,4,0.32
O15239,P296,2,15.27
O15239,P342,6,17.53
O15240,P186,4,0.17
O15240,P304,4,10.05
O15240,P347,4,12.24
O15240,P323,6,17.09
O15240,P323,3,1.96
O15241,P297,5,14.22
O15241,P270,4,10.22
O15241,P338,8,12.43
O15241,P378,2,2.16
O15242,P296,5,14.71
O15242,P175,6,6.37
O15242,P120,4,13.8
O15242,P288,3,2.45
O15243,P254,6,0.54
O15243,P195,8,14.36
O15243,P344,4,4.97
O15243,P272,7,15.75
O15243,P286,4,3.65
O15244,P193,5,13.97
O15245,P334,8,6.26
O15245,P171,1,0.19
O15245,P308,8,15.11
O15245,P100,2,10.48
O15245,P362,4,0.83
O15246,P361,1,8.0
O15246,P180,7,4.33
O15246,P373,8,19.41
O15246,P153,3,4.49
O15246,P313,8,4.05
O15247,P185,5,13.31
O15247,P205,7,19.29
O15247,P191,6,12.46
O15247,P279,7,4.02
O15248,P265,2,2.56
O15248,P185,6,2.88
O15249,P304,5,18.33
O15249,P157,5,17.15
O15249,P126,8,13.63
O15250,P217,7,9.42
O15251,P375,6,5.2
O15251,P265,8,1.87
O15251,P389,6,3.53
O15251,P191,5,5.19
O15251,P233,2,17.83
O15252,P310,1,6.84
O15252,P143,8,11.78
O15253,P393,6,10.39
O15253,P288,1,13.93
O15253,P304,8,0.92
O15254,P265,3,13.74
O15254,P335,6,12.75
O15255,P198,4,0.81
O15256,P234,6,5.79
O15256,P191,1,4.29
O15256,P300,5,3.42
O15257,P330,5,15.55
O15258,P387,5,1.11
O15258,P144,1,17.02
O15258,P188,3,0.37
O15259,P377,6,2.23
O15259,P234,4,11.73
O15259,P233,4,14.36
O15259,P213,6,5.33
O15259,P154,4,12.98
O15260,P190,8,4.17
O15260,P301,3,5.34
O15260,P372,3,9.6
O15260,P238,7,5.24
O15261,P331,2,15.6
O15262,P162,6,18.79
O15262,P189,7,12.88
O15262,P229,4,13.42
O15262,P210,2,11.09
O15262,P212,1,6.98
O15263,P240,2,12.18
O15263,P274,6,8.58
O15263,P307,8,11.95
O15263,P386,5,7.5
O15264,P311,6,19.02
O15264,P350,1,9.5
O15264,P166,2,6.79
O15264,P234,8,0.13
O15265,P327,1,16.47
O15266,P260,7,19.66
O15267,P171,6,13.67
O15268,P201,5,14.43
O15268,P184,3,14.48
O15268,P345,4,5.16
O15268,P179,8,16.69
O15268,P254,5,4.54
O15269,P191,1,5.7
O15270,P234,5,16.95
O15271,P256,3,10.37
O15272,P295,2,17.34
O15273,P357,3,4.86
O15273,P298,8,16.58
O15273,P261,7,9.81
O15274,P319,8,1.18
O15274,P364,8,7.33
O15274,P270,4,18.0
O15274,P321,2,17.46
O15275,P139,7,11.16
O15276,P396,4,7.58
O15276,P128,3,7.51
O15276,P254,4,0.25
O15276,P364,2,1.87
O15277,P141,7,9.38
O15278,P195,3,9.17
O15278,P282,7,3.83
O15278,P266,1,17.88
O15278,P209,5,6.7
O15278,P389,3,11.08
O15279,P330,5,15.49
O15279,P261,1,0.22
O15279,P337,4,7.71
O15279,P154,4,18.4
O15279,P149,5,10.04
O15280,P198,7,1.46
O15280,P390,6,3.73
O15280,P262,4,4.15
O15280,P369,8,19.92
O15280,P159,8,19.47
O15281,P394,2,7.25
O15281,P145,2,17.51
O15281,P254,3,8.0
O15281,P172,7,8.48
O15281,P219,8,13.29
O15282,P238,6,18.46
O15282,P355,8,16.19
O15282,P205,1,17.15
O15283,P296,5,0.03
O15283,P354,3,13.43
O15283,P166,6,13.45
O15284,P189,3,10.24
O15285,P169,4,3.49
O15285,P371,7,13.53
O15285,P213,4,1.33
O15286,P232,8,8.82
O15287,P349,6,6.24
O15287,P221,1,15.22
O15287,P124,5,2.22
O15287,P270,3,2.61
O15287,P199,6,5.8
O15288,P252,8,2.58
O15288,P155,1,5.65
O15288,P103,7,6.52
O15288,P218,2,4.47
O15288,P344,1,18.75
O15289,P147,6,15.14
O15290,P168,6,9.15
O15290,P137,5,19.66
O15291,P297,7,15.31
O15292,P362,5,6.15
O15292,P100,1,0.73
O15292,P162,7,5.64
O15292,P353,8,10.05
O15292,P139,8,1.85
O15293,P318,1,13.53
O15293,P382,7,2.61
O15293,P341,3,13.48
O15294,P156,4,19.42
O15294,P397,7,6.6
O15294,P119,7,15.43
O15295,P159,6,19.81
O15296,P144,7,18.47
O15296,P168,8,12.98
O15296,P221,5,2.05
O15296,P290,5,15.86
O15296,P261,3,15.08
O15297,P127,3,14.72
O15297,P308,8,17.99
O15298,P328,8,11.51
O15298,P217,1,10.48
O15298,P179,2,18.02
O15298,P325,7,13.49
O15298,P226,6,7.36
O15299,P347,1,17.32
O15299,P269,8,7.83
O15300,P219,1,10.8
O15300,P320,5,8.34
O15301,P318,4,3.62
O15301,P200,2,15.08
O15301,P284,6,13.94
O15301,P133,3,1.03
O15301,P386,1,13.19
O15302,P256,2,17.45
O15302,P394,7,12.54
O15303,P249,8,15.5
O15303,P140,4,6.51
O15304,P336,4,17.65
O15304,P124,7,13.91
O15304,P300,1,15.45
O15305,P336,5,5.63
O15305,P123,4,10.48
O15305,P362,5,12.93
O15305,P189,6,6.67
O15306,P234,3,4.15
O15306,P120,5,2.02
O15306,P159,5,3.29
O15306,P310,2,2.19
O15307,P308,6,1.95
O15307,P380,4,2.81
O15307,P313,2,9.85
O15307,P282,2,7.81
O15307,P170,8,8.75
O15308,P166,5,15.43
O15308,P343,4,0.11
O15308,P332,8,7.29
O15308,P338,2,3.69
O15309,P317,6,5.62
O15309,P117,4,3.63
O15309,P273,2,11.45
O15310,P361,5,18.48
O15310,P329,5,7.85
O15310,P329,6,17.21
O15311,P141,6,19.58
O15311,P209,2,15.3
O15312,P270,8,6.06
O15313,P156,7,18.73
O15313,P134,6,5.01
O15313,P196,2,3.23
O15313,P152,6,12.1
O15314,P264,1,2.93
O15314,P249,2,8.92
O15314,P302,4,15.8
O15314,P220,5,10.28
O15315,P167,7,11.98
O15315,P115,8,12.65
O15315,P239,1,3.64
O15315,P302,7,19.47
O15315,P211,3,7.24
O15316,P355,2,16.07
O15316,P311,2,10.4
O15316,P198,3,0.18
O15317,P295,3,4.15
O15317,P183,1,10.67
O15317,P240,1,1.81
O15318,P349,8,10.33
O15318,P113,5,6.15
O15318,P363,8,4.21
O15318,P339,5,7.45
O15318,P254,6,3.38
O15319,P146,6,1.28
O15320,P278,6,12.08
O15320,P196,1,11.16
O15321,P389,7,2.79
O15321,P104,7,11.97
O15321,P385,1,7.16
O15322,P230,1,4.5
O15322,P254,6,0.6
O15322,P365,2,8.14
O15322,P149,6,14.13
O15322,P367,2,7.35
O15323,P278,2,19.76
O15323,P289,4,0.04
O15323,P349,3,18.48
O15323,P250,2,15.04
O15323,P344,8,6.22
O15324,P399,1,18.7
O15324,P216,2,1.87
O15325,P200,2,19.89
O15325,P349,1,7.23
O15326,P384,8,5.01
O15326,P239,2,4.05
O15327,P385,3,15.05
O15327,P143,7,7.18
O15327,P359,7,3.88
O15327,P205,7,19.58
O15328,P212,7,16.9
O15328,P362,3,19.98
O15328,P113,3,14.84
O15328,P321,4,19.67
O15328,P310,4,15.17
O15329,P320,1,6.3
O15329,P399,1,3.2
O15329,P144,5,18.31
O15329,P234,8,6.77
O15329,P317,6,12.28
O15330,P299,5,10.89
O15330,P341,5,13.79
O15330,P359,6,7.26
O15330,P173,1,15.14
O15330,P182,3,2.53
O15331,P323,8,2.11
O15331,P154,3,4.74
O15332,P229,5,9.8
O15332,P245,4,0.03
O15332,P263,4,9.75
O15332,P371,8,13.04
O15332,P338,4,15.83
O15333,P138,2,10.17
O15333,P214,1,6.18
O15333,P105,6,13.77
O15333,P396,1,12.76
O15333,P155,7,14.63
O15334,P129,7,12.25
O15334,P200,2,10.46
O15334,P100,1,5.17
O15335,P216,6,14.69
O15335,P259,7,1.15
O15335,P209,5,9.15
O15335,P283,2,10.86
O15335,P198,6,18.26
O15336,P349,7,13.43
O15337,P291,3,7.32
O15337,P104,6,0.82
O15337,P138,5,11.62
O15337,P149,1,12.65
O15337,P103,4,5.38
O15338,P160,2,16.69
O15338,P220,7,16.03
O15339,P174,5,16.2
O15339,P206,3,8.2
O15340,P282,3,14.45
O15341,P244,5,18.01
O15341,P107,2,4.15
O15341,P355,3,14.62
O15341,P366,3,11.84
O15342,P274,2,2.63
O15342,P334,4,10.22
O15343,P391,4,19.51
O15343,P165,7,11.46
O15343,P250,3,15.86
O15343,P272,3,15.89
O15343,P287,6,0.1
O15344,P200,3,18.69
O15344,P276,5,14.22
O15344,P242,5,3.9
O15345,P210,2,11.05
O15345,P113,6,0.61
O15346,P183,2,13.22
O15346,P398,8,4.31
O15347,P193,7,2.63
O15347,P194,5,13.69
O15348,P140,7,7.38
O15349,P149,7,16.43
O15349,P189,3,9.88
O15349,P335,4,19.73
O15349,P247,5,8.05
O15349,P290,6,2.96
O15350,P382,6,14.15
O15351,P154,8,2.89
O15351,P176,4,19.42
O15351,P381,8,0.03
O15351,P181,8,13.91
O15351,P130,5,9.74
O15352,P361,4,10.81
O15352,P295,6,3.19
O15352,P123,2,19.68
O15353,P377,2,12.28
O15353,P225,5,4.26
O15353,P149,2,15.12
O15353,P207,5,3.98
O15354,P138,6,5.8
O15354,P289,7,9.38
O15355,P171,7,19.28
O15355,P309,3,16.96
O15355,P198,4,1.1
O15355,P206,4,8.01
O15355,P342,4,12.7
O15356,P395,8,15.26
O15356,P111,6,11.44
O15357,P354,2,0.7
O15357,P172,4,13.2
O15357,P243,4,3.33
O15357,P159,2,6.73
O15358,P383,6,9.3
O15358,P123,1,4.85
O15358,P114,2,7.28
O15359,P349,5,5.09
O15359,P350,2,15.46
O15359,P165,3,12.83
O15359,P259,5,9.6
O15360,P378,1,6.58
O15360,P273,2,14.06
O15360,P110,1,14.24
O15360,P186,8,2.19
O15361,P108,1,0.13
O15361,P185,1,16.02
O15362,P228,4,6.26
O15362,P231,8,9.99
O15362,P137,8,15.26
O15362,P358,7,0.79
O15363,P367,4,10.25
O15363,P318,5,15.14
O15364,P176,1,16.81
O15364,P131,1,6.59
O15364,P235,1,7.79
O15364,P222,1,2.74
O15365,P338,5,9.48
O15366,P309,5,6.1
O15366,P159,8,2.96
O15366,P367,5,2.15
O15366,P109,1,14.17
O15367,P329,4,8.32
O15368,P248,3,5.29
O15369,P385,5,17.24
O15369,P336,4,16.36
O15370,P213,6,13.82
O15370,P321,7,16.37
O15370,P285,6,12.49
O15370,P257,3,12.15
O15370,P324,7,1.16
O15371,P265,1,10.97
O15371,P168,2,11.26
O15371,P157,3,6.52
O15371,P352,4,18.79
O15372,P226,7,3.03
O15372,P131,2,15.11
O15372,P379,6,7.35
O15373,P333,2,8.82
O15373,P337,7,18.71
O15373,P120,8,16.28
O15374,P207,7,19.49
O15374,P287,5,7.71
O15374,P312,2,1.63
O15375,P238,5,2.03
O15376,P220,7,10.56
O15376,P160,3,3.1
O15376,P341,4,1.94
O15376,P189,7,16.69
O15376,P339,6,1.53
O15377,P255,7,9.37
O15377,P117,2,0.29
O15377,P225,6,19.89
O15377,P305,7,14.39
O15377,P367,1,12.62
O15378,P133,5,3.97
O15378,P175,2,10.42
O15378,P323,4,5.29
O15378,P261,1,4.38
O15378,P265,6,10.85
O15379,P274,1,19.65
O15380,P330,6,16.6
O15380,P260,1,6.6
O15380,P111,1,13.0
O15380,P207,3,2.55
O15381,P300,2,8.78
O15382,P143,7,3.64
O15382,P332,6,12.98
O15382,P362,6,17.14
O15382,P273,5,3.21
O15382,P195,6,14.51
O15383,P262,4,3.88
O15383,P184,3,18.04
O15384,P362,7,6.78
O15384,P138,6,6.81
O15384,P356,4,1.4
O15385,P105,3,7.29
O15386,P253,1,19.2
O15386,P111,6,2.76
O15386,P304,6,1.95
O15386,P106,4,3.41
O15387,P332,2,11.26
O15387,P325,7,8.49
O15387,P279,4,1.64
O15388,P266,8,14.18
O15389,P122,6,1.93
O15389,P115,2,19.89
O15390,P174,2,8.32
O15391,P113,6,9.93
O15391,P330,3,3.15
O15391,P323,5,14.17
O15391,P237,4,17.61
O15391,P251,5,0.72
O15392,P353,4,0.07
O15392,P114,3,9.5
O15393,P319,2,6.5
O15393,P335,4,9.38
O15393,P375,3,17.56
O15393,P386,7,6.28
O15393,P113,5,17.88
O15394,P330,4,1.99
O15394,P122,4,11.24
O15395,P234,4,0.26
O15395,P390,8,0.41
O15395,P203,4,16.96
O15395,P304,8,19.83
O15395,P263,6,16.56
O15396,P100,1,6.03
O15397,P327,4,17.55
O15397,P313,7,15.49
O15397,P372,1,13.71
O15398,P248,6,4.1
O15398,P135,3,11.94
O15398,P326,8,7.74
O15398,P162,7,6.06
O15399,P148,7,2.52
O15399,P350,7,16.1
O15399,P138,4,0.98
O15399,P237,8,16.54
O15400,P295,5,1.5
O15401,P274,8,7.62
O15402,P219,5,14.36
O15402,P304,5,15.79
O15402,P253,3,10.89
O15403,P304,8,8.43
O15403,P227,1,9.64
O15403,P319,3,7.02
O15404,P118,2,2.32
O15404,P157,3,19.52
O15405,P326,2,6.43
O15405,P124,5,3.09
O15406,P174,5,7.49
O15406,P176,1,16.03
O15406,P204,1,17.54
O15406,P105,8,13.77
O15407,P214,1,19.85
O15407,P311,6,14.68
O15407,P354,2,8.12
O15408,P372,6,6.36
O15408,P144,3,9.6
O15408,P385,1,6.81
O15408,P244,5,15.15
O15408,P159,4,2.2
O15409,P155,8,16.91
O15409,P189,1,12.82
O15409,P319,4,17.26
O15410,P208,7,5.38
O15411,P350,1,13.29
O15411,P385,6,3.76
O15412,P325,7,19.1
O15412,P320,5,0.78
O15413,P349,5,2.31
O15413,P180,6,4.6
O15414,P125,7,13.69
O15414,P153,7,0.06
O15414,P379,7,16.66
O15414,P195,7,12.26
O15415,P151,5,0.13
O15415,P351,3,0.3
O15415,P200,7,7.39
O15415,P341,7,4.33
O15415,P212,1,11.03
O15416,P330,2,9.81
O15417,P385,7,5.66
O15417,P232,7,11.28
O15417,P265,7,13.55
O15417,P141,7,12.33
O15418,P211,5,10.58
O15418,P382,5,15.57
O15419,P351,2,0.85
O15419,P190,7,18.47
O15420,P124,6,13.36
O15420,P272,8,15.32
O15420,P246,8,0.05
O15421,P204,8,4.25
O15421,P304,8,1.87
O15422,P107,7,2.39
O15422,P130,4,12.69
O15422,P391,3,2.32
O15422,P396,6,0.55
O15423,P307,3,7.13
O15423,P395,1,3.25
O15423,P160,8,1.25
O15423,P205,6,8.53
O15423,P104,1,15.71
O15424,P309,2,18.22
O15424,P315,6,3.66
O15424,P107,2,19.74
O15424,P148,5,5.64
O15425,P291,5,12.04
O15425,P212,3,11.32
O15425,P294,1,11.11
O15425,P172,1,5.78
O15426,P131,6,14.41
O15426,P211,7,8.59
O15426,P137,2,17.26
O15426,P100,2,18.27
O15426,P107,4,5.29
O15427,P235,1,6.18
O15427,P286,1,13.61
O15427,P100,4,11.41
O15428,P381,4,13.92
O15428,P382,3,8.02
O15429,P381,3,3.25
O15429,P249,6,6.41
O15430,P370,4,19.11
O15430,P195,2,11.68
O15431,P138,5,12.19
O15431,P112,8,11.84
O15432,P116,2,6.66
O15432,P187,5,19.2
O15432,P120,3,7.69
O15433,P176,1,14.79
O15434,P186,7,4.88
O15435,P393,1,13.85
O15435,P112,5,16.95
O15435,P398,5,3.08
O15435,P330,8,14.85
O15435,P188,7,3.06
O15436,P383,4,8.0
O15436,P138,5,8.25
O15437,P117,4,15.69
O15438,P164,1,2.7
O15438,P174,4,15.26
O15438,P151,4,15.23
O15438,P123,6,15.67
O15439,P168,3,8.17
O15439,P275,1,19.12
O15439,P343,5,10.57
O15440,P174,2,10.02
O15440,P172,8,10.06
O15441,P141,2,15.74
O15441,P268,3,16.0
O15442,P168,6,1.51
O15442,P198,7,13.19
O15442,P250,6,4.24
O15442,P281,7,13.13
O15442,P222,6,5.18
O15443,P250,5,5.14
O15443,P203,6,4.08
O15444,P168,6,12.3
O15444,P169,1,13.13
O15445,P271,1,9.1
O15445,P385,3,18.32
O15445,P220,3,7.42
O15445,P195,5,8.47
O15446,P217,6,8.64
O15446,P196,6,10.63
O15447,P116,3,15.62
O15447,P349,3,18.37
O15448,P148,5,3.61
O15448,P355,7,8.3
O15448,P187,8,8.5
O15449,P240,4,7.85
O15449,P199,8,12.29
O15449,P231,6,10.83
O15450,P100,3,4.54
O15450,P310,3,15.57
O15450,P197,3,8.02
O15451,P382,2,14.09
O15451,P249,8,16.04
O15451,P379,3,13.33
O15451,P318,3,3.05
O15452,P346,1,9.9
O15452,P348,4,18.8
O15452,P123,3,16.27
O15452,P142,1,10.1
O15453,P262,1,8.61
O15453,P344,1,5.73
O15453,P114,6,10.98
O15454,P259,5,13.16
O15455,P215,6,2.15
O15455,P351,3,19.87
O15455,P245,2,4.06
O15455,P392,7,7.19
O15455,P214,7,2.6
O15456,P322,1,3.49
O15456,P238,4,10.9
O15456,P249,1,0.44
O15456,P147,8,0.4
O15456,P226,1,17.16
O15457,P323,4,17.21
O15457,P292,1,10.21
O15457,P225,4,0.08
O15457,P125,3,8.58
O15458,P378,6,3.99
O15458,P121,2,16.15
O15459,P104,1,7.32
O15459,P352,3,19.22
O15459,P264,4,5.65
O15459,P315,6,11.47
O15460,P193,6,15.0
O15461,P214,8,5.56
O15462,P156,1,11.78
O15463,P176,8,6.77
O15464,P278,3,7.07
O15464,P134,2,2.56
O15464,P380,8,15.73
O15465,P186,5,12.08
O15466,P318,4,4.23
O15466,P271,4,7.31
O15467,P187,7,19.16
O15467,P177,3,12.79
O15467,P383,3,18.63
O15467,P135,4,7.57
O15468,P173,4,3.42
O15468,P197,4,19.91
O15468,P398,4,15.28
O15468,P126,6,16.1
O15469,P261,7,8.1
O15469,P346,2,18.63
O15469,P207,4,5.85
O15469,P163,8,16.72
O15470,P191,6,9.5
O15471,P139,6,0.57
O15471,P393,1,10.91
O15471,P386,8,5.43
O15471,P340,3,7.72
O15471,P388,1,11.82
O15472,P380,2,8.37
O15472,P119,8,3.51
O15472,P219,5,1.54
O15473,P134,3,15.74
O15473,P285,6,18.22
O15473,P166,4,0.08
O15474,P332,4,9.18
O15475,P163,4,12.57
O15475,P236,1,13.99
O15475,P374,1,2.61
O15476,P215,2,6.86
O15477,P105,6,0.44
O15477,P130,4,10.8
O15477,P335,7,5.94
O15477,P232,3,16.22
O15478,P262,7,1.43
O15479,P240,4,14.66
O15479,P375,7,5.85
O15480,P103,6,15.91
O15480,P126,2,13.71
O15480,P170,2,9.85
O15480,P112,5,8.99
O15480,P322,4,10.38
O15481,P237,1,4.18
O15481,P349,2,4.38
O15481,P130,2,18.29
O15481,P158,2,7.48
O15482,P112,1,11.52
O15482,P381,8,18.93
O15482,P134,5,10.67
O15482,P220,4,19.79
O15482,P156,1,18.63
O15483,P182,2,13.44
O15483,P165,7,5.99
O15483,P276,4,17.0
O15484,P177,7,11.27
O15484,P282,4,13.4
O15484,P215,7,17.65
O15484,P306,6,18.52
O15484,P368,2,16.98
O15485,P305,4,7.7
O15485,P133,6,13.3
O15486,P124,6,17.27
O15486,P351,6,2.75
O15486,P316,3,15.18
O15486,P214,4,10.75
O15486,P356,5,14.92
O15487,P231,8,1.96
O15487,P360,4,9.87
O15487,P376,4,19.01
O15487,P314,8,3.06
O15487,P378,7,16.49
O15488,P118,4,15.72
O15488,P141,8,11.8
O15489,P209,3,18.73
O15489,P394,4,5.3
O15489,P197,5,5.83
O15490,P148,7,11.09
O15490,P197,2,13.11
O15490,P165,6,5.77
O15491,P109,4,7.16
O15491,P267,8,9.14
O15491,P258,5,12.99
O15491,P258,3,8.56
O15491,P131,6,0.72
O15492,P212,3,7.77
O15492,P186,5,9.74
O15492,P130,7,15.24
O15493,P121,4,1.43
O15493,P256,6,5.38
O15493,P191,1,13.01
O15494,P391,7,14.43
O15494,P105,6,3.25
O15495,P147,8,4.74
O15495,P202,3,10.28
O15496,P182,5,16.35
O15496,P225,2,11.27
O15496,P136,1,10.27
O15496,P111,5,14.77
O15497,P180,4,12.61
O15497,P252,8,1.54
O15497,P127,5,0.5
O15497,P201,6,14.75
O15498,P281,2,11.31
O15498,P135,3,17.06
O15498,P349,4,19.66
O15498,P341,7,19.91
O15498,P125,3,12.22
O15499,P399,2,0.64
O15499,P395,4,18.53
O15499,P347,2,17.58
O15499,P393,1,6.2
O15499,P187,2,18.61
O15500,P310,7,1.28
O15500,P358,5,14.81
O15500,P110,3,3.95
O15500,P268,7,13.01
O15500,P171,4,5.1
O15501,P217,3,7.34
O15501,P320,5,3.15
O15501,P264,8,10.23
O15502,P144,3,4.14
O15503,P169,8,2.76
O15503,P223,2,6.22
O15503,P264,8,14.27
O15504,P267,4,1.69
O15505,P309,6,2.47
O15505,P346,4,0.99
O15505,P383,3,9.87
O15506,P232,7,2.47
O15506,P356,7,11.23
O15506,P372,1,10.26
O15506,P229,2,11.38
O15506,P357,1,4.06
O15507,P391,3,1.09
O15508,P344,5,17.93
O15508,P236,6,12.19
O15508,P308,2,6.94
O15508,P269,4,5.49
O15508,P127,1,1.07
O15509,P124,7,17.51
O15509,P361,7,11.73
O15509,P153,2,10.16
O15509,P287,7,14.75
O15509,P147,7,12.45
O15510,P262,7,12.61
O15510,P291,7,1.37
O15510,P278,8,5.23
O15511,P280,5,15.22
O15511,P146,4,13.11
O15512,P289,4,18.16
O15513,P253,2,11.02
O15514,P103,7,14.18
O15514,P317,7,2.08
O15515,P187,8,12.72
O15515,P125,1,5.29
O15516,P275,1,0.59
O15516,P351,5,10.69
O15516,P373,4,14.24
O15516,P328,4,2.97
O15517,P313,3,5.6
O15517,P184,1,18.85
O15517,P110,3,17.55
O15517,P353,2,6.74
O15517,P146,5,15.55
O15518,P234,5,15.43
O15518,P327,2,17.84
O15519,P187,8,11.87
O15519,P195,6,4.71
O15520,P256,6,7.55
O15520,P138,8,2.92
O15520,P121,3,0.06
O15521,P383,1,14.22
O15521,P195,3,8.0
O15522,P255,6,2.04
O15522,P286,5,11.11
O15523,P351,2,4.95
O15523,P196,1,9.49
O15524,P328,8,5.64
O15524,P301,8,5.93
O15524,P170,5,10.0
O15525,P330,4,5.9
O15525,P301,8,13.48
O15525,P144,8,8.15
O15526,P228,8,3.52
O15526,P264,4,14.74
O15526,P371,8,15.61
O15526,P325,5,4.16
O15527,P245,3,9.63
O15527,P343,6,9.21
O15528,P286,6,15.12
O15529,P153,3,0.36
O15529,P124,2,14.88
O15529,P289,2,6.22
O15529,P277,5,17.54
O15529,P218,4,8.14
O15530,P317,7,18.82
O15530,P169,6,3.85
O15530,P261,8,15.55
O15530,P134,4,13.23
O15531,P279,7,3.65
O15531,P158,4,8.83
O15531,P164,8,10.29
O15531,P180,7,0.55
O15531,P352,4,3.26
O15532,P247,2,5.49
O15533,P393,7,7.12
O15533,P226,1,4.57
O15533,P325,1,16.71
O15534,P246,3,9.53
O15534,P168,7,14.52
O15534,P315,8,14.48
O15534,P321,3,8.96
O15534,P328,6,11.38
O15535,P250,8,12.35
O15535,P266,2,18.13
O15535,P265,7,2.43
O15535,P317,7,11.69
O15535,P339,8,3.98
O15536,P116,7,6.95
O15536,P104,4,1.7
O15537,P173,4,2.65
O15537,P224,3,5.08
O15537,P170,5,18.59
O15538,P222,2,18.3
O15538,P254,4,6.96
O15538,P178,1,3.25
O15538,P355,5,3.41
O15538,P375,6,19.65
O15539,P161,6,3.36
O15539,P339,6,9.03
O15539,P396,2,1.06
O15539,P136,6,14.43
O15540,P107,7,3.68
O15540,P303,1,7.22
O15541,P308,6,2.41
O15541,P175,6,10.49
O15542,P340,5,9.44
O15542,P337,8,4.87
O15542,P243,1,7.2
O15542,P282,5,0.69
O15543,P324,5,8.38
O15543,P297,2,13.37
O15543,P225,8,16.14
O15543,P351,5,11.03
O15543,P251,1,12.38
O15544,P162,4,15.84
O15544,P273,7,7.3
O15545,P206,5,12.96
O15545,P318,4,17.69
O15545,P106,3,5.4
O15545,P383,8,9.29
O15546,P397,3,5.24
O15546,P394,2,14.67
O15546,P252,3,9.56
O15546,P142,3,6.93
O15547,P107,4,8.13
O15547,P164,5,17.75
O15547,P176,4,12.41
